"size","sim","serie","p1"
2000,82,"x5",5
2000,82,"x6",14
2000,82,"x7",2
2000,82,"x8",4
2000,82,"x9",25
2000,82,"x10",30
2000,82,"x11",1
2000,82,"x12",11
2000,82,"x13",5
2000,82,"x14",4
2000,83,"x1",4
2000,83,"x2",9
2000,83,"x3",8
2000,83,"x4",5
2000,83,"x5",8
2000,83,"x6",6
2000,83,"x7",2
2000,83,"x8",6
2000,83,"x9",25
2000,83,"x10",29
2000,83,"x11",1
2000,83,"x12",4
2000,83,"x13",4
2000,83,"x14",3
2000,84,"x1",12
2000,84,"x2",8
2000,84,"x3",5
2000,84,"x4",4
2000,84,"x5",6
2000,84,"x6",6
2000,84,"x7",2
2000,84,"x8",5
2000,84,"x9",29
2000,84,"x10",30
2000,84,"x11",2
2000,84,"x12",6
2000,84,"x13",5
2000,84,"x14",3
2000,85,"x1",5
2000,85,"x2",8
2000,85,"x3",6
2000,85,"x4",5
2000,85,"x5",14
2000,85,"x6",6
2000,85,"x7",3
2000,85,"x8",6
2000,85,"x9",25
2000,85,"x10",30
2000,85,"x11",1
2000,85,"x12",8
2000,85,"x13",16
2000,85,"x14",3
2000,86,"x1",5
2000,86,"x2",12
2000,86,"x3",6
2000,86,"x4",4
2000,86,"x5",5
2000,86,"x6",6
2000,86,"x7",6
2000,86,"x8",21
2000,86,"x9",28
2000,86,"x10",29
2000,86,"x11",1
2000,86,"x12",9
2000,86,"x13",5
2000,86,"x14",3
2000,87,"x1",5
2000,87,"x2",9
2000,87,"x3",10
2000,87,"x4",4
2000,87,"x5",11
2000,87,"x6",8
2000,87,"x7",2
2000,87,"x8",6
2000,87,"x9",26
2000,87,"x10",28
2000,87,"x11",2
2000,87,"x12",9
2000,87,"x13",8
2000,87,"x14",3
2000,88,"x1",6
2000,88,"x2",11
2000,88,"x3",5
2000,88,"x4",4
2000,88,"x5",6
2000,88,"x6",7
2000,88,"x7",5
2000,88,"x8",5
2000,88,"x9",26
2000,88,"x10",28
2000,88,"x11",2
2000,88,"x12",4
2000,88,"x13",5
2000,88,"x14",4
2000,89,"x1",5
2000,89,"x2",11
2000,89,"x3",5
2000,89,"x4",4
2000,89,"x5",5
2000,89,"x6",6
2000,89,"x7",3
2000,89,"x8",4
2000,89,"x9",26
2000,89,"x10",29
2000,89,"x11",4
2000,89,"x12",4
2000,89,"x13",5
2000,89,"x14",3
2000,90,"x1",8
2000,90,"x2",9
2000,90,"x3",6
2000,90,"x4",4
2000,90,"x5",10
2000,90,"x6",4
2000,90,"x7",2
2000,90,"x8",7
2000,90,"x9",26
2000,90,"x10",30
2000,90,"x11",1
2000,90,"x12",4
2000,90,"x13",7
2000,90,"x14",6
2000,91,"x1",6
2000,91,"x2",6
2000,91,"x3",6
2000,91,"x4",7
2000,91,"x5",8
2000,91,"x6",7
2000,91,"x7",4
2000,91,"x8",6
2000,91,"x9",26
2000,91,"x10",29
2000,91,"x11",1
2000,91,"x12",7
2000,91,"x13",4
2000,91,"x14",3
2000,92,"x1",10
2000,92,"x2",6
2000,92,"x3",6
2000,92,"x4",4
2000,92,"x5",8
2000,92,"x6",8
2000,92,"x7",2
2000,92,"x8",5
2000,92,"x9",29
2000,92,"x10",28
2000,92,"x11",1
2000,92,"x12",6
2000,92,"x13",4
2000,92,"x14",3
2000,93,"x1",6
2000,93,"x2",12
2000,93,"x3",13
2000,93,"x4",4
2000,93,"x5",11
2000,93,"x6",6
2000,93,"x7",2
2000,93,"x8",6
2000,93,"x9",25
2000,93,"x10",30
2000,93,"x11",1
2000,93,"x12",4
2000,93,"x13",5
2000,93,"x14",4
2000,94,"x1",5
2000,94,"x2",7
2000,94,"x3",8
2000,94,"x4",5
2000,94,"x5",10
2000,94,"x6",7
2000,94,"x7",5
2000,94,"x8",4
2000,94,"x9",26
2000,94,"x10",29
2000,94,"x11",1
2000,94,"x12",5
2000,94,"x13",11
2000,94,"x14",4
2000,95,"x1",23
2000,95,"x2",9
2000,95,"x3",19
2000,95,"x4",1
2000,95,"x5",5
2000,95,"x6",6
2000,95,"x7",3
2000,95,"x8",6
2000,95,"x9",26
2000,95,"x10",26
2000,95,"x11",1
2000,95,"x12",19
2000,95,"x13",5
2000,95,"x14",3
2000,96,"x1",11
2000,96,"x2",9
2000,96,"x3",10
2000,96,"x4",7
2000,96,"x5",6
2000,96,"x6",5
2000,96,"x7",4
2000,96,"x8",5
2000,96,"x9",26
2000,96,"x10",29
2000,96,"x11",12
2000,96,"x12",6
2000,96,"x13",9
2000,96,"x14",3
2000,97,"x1",5
2000,97,"x2",10
2000,97,"x3",8
2000,97,"x4",7
2000,97,"x5",5
2000,97,"x6",6
2000,97,"x7",2
2000,97,"x8",11
2000,97,"x9",25
2000,97,"x10",30
2000,97,"x11",1
2000,97,"x12",4
2000,97,"x13",4
2000,97,"x14",3
2000,98,"x1",5
2000,98,"x2",8
2000,98,"x3",8
2000,98,"x4",6
2000,98,"x5",5
2000,98,"x6",6
2000,98,"x7",2
2000,98,"x8",10
2000,98,"x9",25
2000,98,"x10",30
2000,98,"x11",8
2000,98,"x12",9
2000,98,"x13",8
2000,98,"x14",3
2000,99,"x1",5
2000,99,"x2",9
2000,99,"x3",10
2000,99,"x4",4
2000,99,"x5",5
2000,99,"x6",4
2000,99,"x7",7
2000,99,"x8",5
2000,99,"x9",27
2000,99,"x10",30
2000,99,"x11",8
2000,99,"x12",10
2000,99,"x13",13
2000,99,"x14",4
2000,100,"x1",5
2000,100,"x2",9
2000,100,"x3",6
2000,100,"x4",5
2000,100,"x5",8
2000,100,"x6",6
2000,100,"x7",6
2000,100,"x8",6
2000,100,"x9",26
2000,100,"x10",30
2000,100,"x11",12
2000,100,"x12",13
2000,100,"x13",4
2000,100,"x14",4
5000,1,"x1",6
5000,1,"x2",9
5000,1,"x3",9
5000,1,"x4",9
5000,1,"x5",7
5000,1,"x6",6
5000,1,"x7",3
5000,1,"x8",7
5000,1,"x9",27
5000,1,"x10",32
5000,1,"x11",4
5000,1,"x12",5
5000,1,"x13",10
5000,1,"x14",3
5000,2,"x1",5
5000,2,"x2",10
5000,2,"x3",8
5000,2,"x4",5
5000,2,"x5",10
5000,2,"x6",7
5000,2,"x7",7
5000,2,"x8",13
5000,2,"x9",26
5000,2,"x10",31
5000,2,"x11",3
5000,2,"x12",8
5000,2,"x13",4
5000,2,"x14",3
5000,3,"x1",6
5000,3,"x2",9
5000,3,"x3",10
5000,3,"x4",7
5000,3,"x5",6
5000,3,"x6",6
5000,3,"x7",4
5000,3,"x8",6
5000,3,"x9",25
5000,3,"x10",32
5000,3,"x11",1
5000,3,"x12",24
5000,3,"x13",17
5000,3,"x14",16
5000,4,"x1",5
5000,4,"x2",11
5000,4,"x3",13
5000,4,"x4",5
5000,4,"x5",5
5000,4,"x6",8
5000,4,"x7",4
5000,4,"x8",5
5000,4,"x9",26
5000,4,"x10",32
5000,4,"x11",28
5000,4,"x12",8
5000,4,"x13",4
5000,4,"x14",3
5000,5,"x1",7
5000,5,"x2",9
5000,5,"x3",6
5000,5,"x4",5
5000,5,"x5",5
5000,5,"x6",8
5000,5,"x7",4
5000,5,"x8",7
5000,5,"x9",26
5000,5,"x10",32
5000,5,"x11",1
5000,5,"x12",8
5000,5,"x13",5
5000,5,"x14",5
5000,6,"x1",5
5000,6,"x2",10
5000,6,"x3",13
5000,6,"x4",5
5000,6,"x5",5
5000,6,"x6",7
5000,6,"x7",2
5000,6,"x8",7
5000,6,"x9",26
5000,6,"x10",32
5000,6,"x11",1
5000,6,"x12",5
5000,6,"x13",4
5000,6,"x14",3
5000,7,"x1",5
5000,7,"x2",13
5000,7,"x3",11
5000,7,"x4",7
5000,7,"x5",6
5000,7,"x6",6
5000,7,"x7",7
5000,7,"x8",6
5000,7,"x9",26
5000,7,"x10",32
5000,7,"x11",2
5000,7,"x12",7
5000,7,"x13",4
5000,7,"x14",3
5000,8,"x1",5
5000,8,"x2",11
5000,8,"x3",12
5000,8,"x4",6
5000,8,"x5",6
5000,8,"x6",7
5000,8,"x7",3
5000,8,"x8",8
5000,8,"x9",26
5000,8,"x10",32
5000,8,"x11",3
5000,8,"x12",6
5000,8,"x13",4
5000,8,"x14",3
5000,9,"x1",5
5000,9,"x2",9
5000,9,"x3",13
5000,9,"x4",4
5000,9,"x5",5
5000,9,"x6",7
5000,9,"x7",6
5000,9,"x8",5
5000,9,"x9",28
5000,9,"x10",30
5000,9,"x11",1
5000,9,"x12",6
5000,9,"x13",5
5000,9,"x14",3
5000,10,"x1",5
5000,10,"x2",11
5000,10,"x3",8
5000,10,"x4",10
5000,10,"x5",8
5000,10,"x6",6
5000,10,"x7",3
5000,10,"x8",5
5000,10,"x9",29
5000,10,"x10",32
5000,10,"x11",18
5000,10,"x12",6
5000,10,"x13",4
5000,10,"x14",4
5000,11,"x1",5
5000,11,"x2",11
5000,11,"x3",13
5000,11,"x4",5
5000,11,"x5",9
5000,11,"x6",7
5000,11,"x7",18
5000,11,"x8",11
5000,11,"x9",27
5000,11,"x10",32
5000,11,"x11",1
5000,11,"x12",11
5000,11,"x13",6
5000,11,"x14",5
5000,12,"x1",5
5000,12,"x2",10
5000,12,"x3",6
5000,12,"x4",5
5000,12,"x5",5
5000,12,"x6",5
5000,12,"x7",3
5000,12,"x8",5
5000,12,"x9",26
5000,12,"x10",32
5000,12,"x11",1
5000,12,"x12",9
5000,12,"x13",5
5000,12,"x14",3
5000,13,"x1",5
5000,13,"x2",8
5000,13,"x3",21
5000,13,"x4",13
5000,13,"x5",5
5000,13,"x6",6
5000,13,"x7",4
5000,13,"x8",5
5000,13,"x9",31
5000,13,"x10",32
5000,13,"x11",1
5000,13,"x12",7
5000,13,"x13",4
5000,13,"x14",3
5000,14,"x1",5
5000,14,"x2",11
5000,14,"x3",8
5000,14,"x4",6
5000,14,"x5",5
5000,14,"x6",7
5000,14,"x7",4
5000,14,"x8",7
5000,14,"x9",26
5000,14,"x10",32
5000,14,"x11",7
5000,14,"x12",5
5000,14,"x13",17
5000,14,"x14",22
5000,15,"x1",5
5000,15,"x2",10
5000,15,"x3",6
5000,15,"x4",6
5000,15,"x5",6
5000,15,"x6",14
5000,15,"x7",4
5000,15,"x8",6
5000,15,"x9",26
5000,15,"x10",31
5000,15,"x11",1
5000,15,"x12",7
5000,15,"x13",9
5000,15,"x14",3
5000,16,"x1",5
5000,16,"x2",8
5000,16,"x3",12
5000,16,"x4",5
5000,16,"x5",5
5000,16,"x6",7
5000,16,"x7",4
5000,16,"x8",5
5000,16,"x9",25
5000,16,"x10",31
5000,16,"x11",24
5000,16,"x12",6
5000,16,"x13",4
5000,16,"x14",3
5000,17,"x1",5
5000,17,"x2",28
5000,17,"x3",8
5000,17,"x4",5
5000,17,"x5",5
5000,17,"x6",6
5000,17,"x7",4
5000,17,"x8",6
5000,17,"x9",28
5000,17,"x10",32
5000,17,"x11",2
5000,17,"x12",10
5000,17,"x13",10
5000,17,"x14",9
5000,18,"x1",11
5000,18,"x2",12
5000,18,"x3",11
5000,18,"x4",4
5000,18,"x5",19
5000,18,"x6",9
5000,18,"x7",5
5000,18,"x8",4
5000,18,"x9",27
5000,18,"x10",32
5000,18,"x11",1
5000,18,"x12",5
5000,18,"x13",4
5000,18,"x14",3
5000,19,"x1",5
5000,19,"x2",10
5000,19,"x3",17
5000,19,"x4",5
5000,19,"x5",15
5000,19,"x6",6
5000,19,"x7",8
5000,19,"x8",4
5000,19,"x9",28
5000,19,"x10",32
5000,19,"x11",1
5000,19,"x12",5
5000,19,"x13",4
5000,19,"x14",4
5000,20,"x1",5
5000,20,"x2",9
5000,20,"x3",6
5000,20,"x4",5
5000,20,"x5",12
5000,20,"x6",10
5000,20,"x7",6
5000,20,"x8",5
5000,20,"x9",26
5000,20,"x10",32
5000,20,"x11",19
5000,20,"x12",6
5000,20,"x13",4
5000,20,"x14",3
5000,21,"x1",5
5000,21,"x2",8
5000,21,"x3",5
5000,21,"x4",6
5000,21,"x5",5
5000,21,"x6",11
5000,21,"x7",5
5000,21,"x8",5
5000,21,"x9",27
5000,21,"x10",30
5000,21,"x11",13
5000,21,"x12",6
5000,21,"x13",4
5000,21,"x14",3
5000,22,"x1",8
5000,22,"x2",9
5000,22,"x3",7
5000,22,"x4",6
5000,22,"x5",10
5000,22,"x6",6
5000,22,"x7",7
5000,22,"x8",19
5000,22,"x9",27
5000,22,"x10",32
5000,22,"x11",1
5000,22,"x12",7
5000,22,"x13",6
5000,22,"x14",5
5000,23,"x1",8
5000,23,"x2",9
5000,23,"x3",17
5000,23,"x4",5
5000,23,"x5",5
5000,23,"x6",6
5000,23,"x7",2
5000,23,"x8",5
5000,23,"x9",27
5000,23,"x10",32
5000,23,"x11",24
5000,23,"x12",5
5000,23,"x13",4
5000,23,"x14",3
5000,24,"x1",5
5000,24,"x2",12
5000,24,"x3",10
5000,24,"x4",13
5000,24,"x5",15
5000,24,"x6",7
5000,24,"x7",4
5000,24,"x8",8
5000,24,"x9",25
5000,24,"x10",32
5000,24,"x11",1
5000,24,"x12",6
5000,24,"x13",7
5000,24,"x14",5
5000,25,"x1",7
5000,25,"x2",7
5000,25,"x3",10
5000,25,"x4",7
5000,25,"x5",5
5000,25,"x6",6
5000,25,"x7",4
5000,25,"x8",5
5000,25,"x9",28
5000,25,"x10",30
5000,25,"x11",1
5000,25,"x12",10
5000,25,"x13",7
5000,25,"x14",6
5000,26,"x1",5
5000,26,"x2",9
5000,26,"x3",6
5000,26,"x4",5
5000,26,"x5",8
5000,26,"x6",7
5000,26,"x7",4
5000,26,"x8",6
5000,26,"x9",25
5000,26,"x10",32
5000,26,"x11",1
5000,26,"x12",16
5000,26,"x13",10
5000,26,"x14",3
5000,27,"x1",8
5000,27,"x2",10
5000,27,"x3",10
5000,27,"x4",5
5000,27,"x5",8
5000,27,"x6",15
5000,27,"x7",6
5000,27,"x8",6
5000,27,"x9",26
5000,27,"x10",32
5000,27,"x11",1
5000,27,"x12",7
5000,27,"x13",4
5000,27,"x14",3
5000,28,"x1",5
5000,28,"x2",21
5000,28,"x3",8
5000,28,"x4",4
5000,28,"x5",5
5000,28,"x6",5
5000,28,"x7",9
5000,28,"x8",5
5000,28,"x9",29
5000,28,"x10",31
5000,28,"x11",1
5000,28,"x12",5
5000,28,"x13",4
5000,28,"x14",3
5000,29,"x1",21
5000,29,"x2",8
5000,29,"x3",7
5000,29,"x4",4
5000,29,"x5",11
5000,29,"x6",6
5000,29,"x7",4
5000,29,"x8",6
5000,29,"x9",25
5000,29,"x10",32
5000,29,"x11",1
5000,29,"x12",7
5000,29,"x13",4
5000,29,"x14",3
5000,30,"x1",5
5000,30,"x2",6
5000,30,"x3",10
5000,30,"x4",8
5000,30,"x5",5
5000,30,"x6",8
5000,30,"x7",4
5000,30,"x8",5
5000,30,"x9",26
5000,30,"x10",32
5000,30,"x11",1
5000,30,"x12",5
5000,30,"x13",4
5000,30,"x14",3
5000,31,"x1",5
5000,31,"x2",14
5000,31,"x3",18
5000,31,"x4",7
5000,31,"x5",8
5000,31,"x6",7
5000,31,"x7",3
5000,31,"x8",6
5000,31,"x9",26
5000,31,"x10",32
5000,31,"x11",2
5000,31,"x12",5
5000,31,"x13",4
5000,31,"x14",3
5000,32,"x1",5
5000,32,"x2",11
5000,32,"x3",6
5000,32,"x4",5
5000,32,"x5",8
5000,32,"x6",6
5000,32,"x7",4
5000,32,"x8",5
5000,32,"x9",28
5000,32,"x10",32
5000,32,"x11",1
5000,32,"x12",6
5000,32,"x13",4
5000,32,"x14",5
5000,33,"x1",5
5000,33,"x2",11
5000,33,"x3",14
5000,33,"x4",14
5000,33,"x5",6
5000,33,"x6",10
5000,33,"x7",5
5000,33,"x8",6
5000,33,"x9",26
5000,33,"x10",32
5000,33,"x11",1
5000,33,"x12",6
5000,33,"x13",10
5000,33,"x14",3
5000,34,"x1",6
5000,34,"x2",11
5000,34,"x3",10
5000,34,"x4",9
5000,34,"x5",5
5000,34,"x6",8
5000,34,"x7",4
5000,34,"x8",5
5000,34,"x9",26
5000,34,"x10",30
5000,34,"x11",1
5000,34,"x12",5
5000,34,"x13",5
5000,34,"x14",4
5000,35,"x1",5
5000,35,"x2",13
5000,35,"x3",6
5000,35,"x4",6
5000,35,"x5",8
5000,35,"x6",7
5000,35,"x7",5
5000,35,"x8",6
5000,35,"x9",25
5000,35,"x10",32
5000,35,"x11",30
5000,35,"x12",7
5000,35,"x13",4
5000,35,"x14",3
5000,36,"x1",6
5000,36,"x2",9
5000,36,"x3",6
5000,36,"x4",5
5000,36,"x5",7
5000,36,"x6",9
5000,36,"x7",5
5000,36,"x8",6
5000,36,"x9",31
5000,36,"x10",31
5000,36,"x11",1
5000,36,"x12",6
5000,36,"x13",4
5000,36,"x14",3
5000,37,"x1",5
5000,37,"x2",8
5000,37,"x3",5
5000,37,"x4",4
5000,37,"x5",12
5000,37,"x6",6
5000,37,"x7",3
5000,37,"x8",4
5000,37,"x9",25
5000,37,"x10",30
5000,37,"x11",12
5000,37,"x12",7
5000,37,"x13",5
5000,37,"x14",3
5000,38,"x1",5
5000,38,"x2",10
5000,38,"x3",7
5000,38,"x4",5
5000,38,"x5",6
5000,38,"x6",12
5000,38,"x7",5
5000,38,"x8",6
5000,38,"x9",25
5000,38,"x10",29
5000,38,"x11",1
5000,38,"x12",5
5000,38,"x13",4
5000,38,"x14",3
5000,39,"x1",5
5000,39,"x2",12
5000,39,"x3",6
5000,39,"x4",7
5000,39,"x5",5
5000,39,"x6",9
5000,39,"x7",8
5000,39,"x8",4
5000,39,"x9",26
5000,39,"x10",32
5000,39,"x11",1
5000,39,"x12",6
5000,39,"x13",4
5000,39,"x14",3
5000,40,"x1",5
5000,40,"x2",8
5000,40,"x3",17
5000,40,"x4",6
5000,40,"x5",8
5000,40,"x6",9
5000,40,"x7",4
5000,40,"x8",5
5000,40,"x9",28
5000,40,"x10",32
5000,40,"x11",1
5000,40,"x12",5
5000,40,"x13",16
5000,40,"x14",4
5000,41,"x1",5
5000,41,"x2",8
5000,41,"x3",8
5000,41,"x4",5
5000,41,"x5",5
5000,41,"x6",6
5000,41,"x7",9
5000,41,"x8",5
5000,41,"x9",26
5000,41,"x10",32
5000,41,"x11",3
5000,41,"x12",7
5000,41,"x13",10
5000,41,"x14",3
5000,42,"x1",5
5000,42,"x2",9
5000,42,"x3",10
5000,42,"x4",4
5000,42,"x5",5
5000,42,"x6",8
5000,42,"x7",4
5000,42,"x8",5
5000,42,"x9",28
5000,42,"x10",32
5000,42,"x11",1
5000,42,"x12",9
5000,42,"x13",4
5000,42,"x14",3
5000,43,"x1",5
5000,43,"x2",8
5000,43,"x3",6
5000,43,"x4",6
5000,43,"x5",8
5000,43,"x6",6
5000,43,"x7",5
5000,43,"x8",5
5000,43,"x9",25
5000,43,"x10",32
5000,43,"x11",12
5000,43,"x12",8
5000,43,"x13",5
5000,43,"x14",4
5000,44,"x1",5
5000,44,"x2",12
5000,44,"x3",10
5000,44,"x4",6
5000,44,"x5",6
5000,44,"x6",6
5000,44,"x7",5
5000,44,"x8",5
5000,44,"x9",25
5000,44,"x10",32
5000,44,"x11",1
5000,44,"x12",10
5000,44,"x13",4
5000,44,"x14",3
5000,45,"x1",6
5000,45,"x2",8
5000,45,"x3",7
5000,45,"x4",5
5000,45,"x5",8
5000,45,"x6",9
5000,45,"x7",4
5000,45,"x8",5
5000,45,"x9",26
5000,45,"x10",32
5000,45,"x11",2
5000,45,"x12",5
5000,45,"x13",4
5000,45,"x14",3
5000,46,"x1",11
5000,46,"x2",12
5000,46,"x3",17
5000,46,"x4",5
5000,46,"x5",9
5000,46,"x6",8
5000,46,"x7",3
5000,46,"x8",6
5000,46,"x9",27
5000,46,"x10",32
5000,46,"x11",1
5000,46,"x12",13
5000,46,"x13",4
5000,46,"x14",3
5000,47,"x1",8
5000,47,"x2",9
5000,47,"x3",6
5000,47,"x4",8
5000,47,"x5",6
5000,47,"x6",10
5000,47,"x7",4
5000,47,"x8",6
5000,47,"x9",27
5000,47,"x10",32
5000,47,"x11",1
5000,47,"x12",5
5000,47,"x13",7
5000,47,"x14",4
5000,48,"x1",5
5000,48,"x2",9
5000,48,"x3",8
5000,48,"x4",8
5000,48,"x5",11
5000,48,"x6",6
5000,48,"x7",11
5000,48,"x8",5
5000,48,"x9",26
5000,48,"x10",32
5000,48,"x11",4
5000,48,"x12",6
5000,48,"x13",4
5000,48,"x14",3
5000,49,"x1",5
5000,49,"x2",9
5000,49,"x3",10
5000,49,"x4",8
5000,49,"x5",5
5000,49,"x6",5
5000,49,"x7",2
5000,49,"x8",29
5000,49,"x9",30
5000,49,"x10",32
5000,49,"x11",1
5000,49,"x12",25
5000,49,"x13",6
5000,49,"x14",5
5000,50,"x1",5
5000,50,"x2",11
5000,50,"x3",16
5000,50,"x4",5
5000,50,"x5",13
5000,50,"x6",7
5000,50,"x7",4
5000,50,"x8",6
5000,50,"x9",26
5000,50,"x10",32
5000,50,"x11",12
5000,50,"x12",18
5000,50,"x13",4
5000,50,"x14",6
5000,51,"x1",5
5000,51,"x2",9
5000,51,"x3",10
5000,51,"x4",5
5000,51,"x5",5
5000,51,"x6",6
5000,51,"x7",4
5000,51,"x8",7
5000,51,"x9",30
5000,51,"x10",32
5000,51,"x11",19
5000,51,"x12",5
5000,51,"x13",7
5000,51,"x14",6
5000,52,"x1",5
5000,52,"x2",9
5000,52,"x3",10
5000,52,"x4",4
5000,52,"x5",5
5000,52,"x6",10
5000,52,"x7",6
5000,52,"x8",5
5000,52,"x9",25
5000,52,"x10",32
5000,52,"x11",1
5000,52,"x12",7
5000,52,"x13",4
5000,52,"x14",3
5000,53,"x1",5
5000,53,"x2",11
5000,53,"x3",8
5000,53,"x4",5
5000,53,"x5",6
5000,53,"x6",8
5000,53,"x7",13
5000,53,"x8",5
5000,53,"x9",27
5000,53,"x10",32
5000,53,"x11",1
5000,53,"x12",17
5000,53,"x13",4
5000,53,"x14",4
5000,54,"x1",6
5000,54,"x2",10
5000,54,"x3",10
5000,54,"x4",5
5000,54,"x5",5
5000,54,"x6",13
5000,54,"x7",3
5000,54,"x8",17
5000,54,"x9",26
5000,54,"x10",32
5000,54,"x11",1
5000,54,"x12",11
5000,54,"x13",4
5000,54,"x14",3
5000,55,"x1",5
5000,55,"x2",8
5000,55,"x3",13
5000,55,"x4",5
5000,55,"x5",5
5000,55,"x6",6
5000,55,"x7",4
5000,55,"x8",5
5000,55,"x9",26
5000,55,"x10",32
5000,55,"x11",24
5000,55,"x12",6
5000,55,"x13",4
5000,55,"x14",3
5000,56,"x1",8
5000,56,"x2",12
5000,56,"x3",11
5000,56,"x4",5
5000,56,"x5",15
5000,56,"x6",23
5000,56,"x7",4
5000,56,"x8",5
5000,56,"x9",28
5000,56,"x10",32
5000,56,"x11",1
5000,56,"x12",10
5000,56,"x13",4
5000,56,"x14",3
5000,57,"x1",6
5000,57,"x2",11
5000,57,"x3",6
5000,57,"x4",5
5000,57,"x5",6
5000,57,"x6",7
5000,57,"x7",3
5000,57,"x8",5
5000,57,"x9",25
5000,57,"x10",32
5000,57,"x11",1
5000,57,"x12",7
5000,57,"x13",25
5000,57,"x14",3
5000,58,"x1",5
5000,58,"x2",8
5000,58,"x3",6
5000,58,"x4",5
5000,58,"x5",5
5000,58,"x6",6
5000,58,"x7",4
5000,58,"x8",5
5000,58,"x9",25
5000,58,"x10",31
5000,58,"x11",1
5000,58,"x12",13
5000,58,"x13",11
5000,58,"x14",10
5000,59,"x1",5
5000,59,"x2",8
5000,59,"x3",11
5000,59,"x4",4
5000,59,"x5",12
5000,59,"x6",14
5000,59,"x7",5
5000,59,"x8",5
5000,59,"x9",26
5000,59,"x10",32
5000,59,"x11",1
5000,59,"x12",6
5000,59,"x13",17
5000,59,"x14",4
5000,60,"x1",5
5000,60,"x2",10
5000,60,"x3",6
5000,60,"x4",5
5000,60,"x5",5
5000,60,"x6",6
5000,60,"x7",6
5000,60,"x8",5
5000,60,"x9",26
5000,60,"x10",31
5000,60,"x11",1
5000,60,"x12",6
5000,60,"x13",5
5000,60,"x14",4
5000,61,"x1",11
5000,61,"x2",10
5000,61,"x3",6
5000,61,"x4",5
5000,61,"x5",5
5000,61,"x6",7
5000,61,"x7",4
5000,61,"x8",19
5000,61,"x9",25
5000,61,"x10",32
5000,61,"x11",1
5000,61,"x12",10
5000,61,"x13",4
5000,61,"x14",3
5000,62,"x1",5
5000,62,"x2",13
5000,62,"x3",9
5000,62,"x4",7
5000,62,"x5",6
5000,62,"x6",8
5000,62,"x7",5
5000,62,"x8",5
5000,62,"x9",26
5000,62,"x10",32
5000,62,"x11",1
5000,62,"x12",5
5000,62,"x13",6
5000,62,"x14",3
5000,63,"x1",5
5000,63,"x2",11
5000,63,"x3",12
5000,63,"x4",9
5000,63,"x5",9
5000,63,"x6",7
5000,63,"x7",5
5000,63,"x8",6
5000,63,"x9",26
5000,63,"x10",30
5000,63,"x11",1
5000,63,"x12",6
5000,63,"x13",4
5000,63,"x14",3
5000,64,"x1",6
5000,64,"x2",8
5000,64,"x3",6
5000,64,"x4",4
5000,64,"x5",8
5000,64,"x6",10
5000,64,"x7",4
5000,64,"x8",6
5000,64,"x9",25
5000,64,"x10",32
5000,64,"x11",1
5000,64,"x12",5
5000,64,"x13",4
5000,64,"x14",3
5000,65,"x1",6
5000,65,"x2",13
5000,65,"x3",13
5000,65,"x4",5
5000,65,"x5",10
5000,65,"x6",12
5000,65,"x7",8
5000,65,"x8",6
5000,65,"x9",28
5000,65,"x10",31
5000,65,"x11",1
5000,65,"x12",6
5000,65,"x13",8
5000,65,"x14",3
5000,66,"x1",5
5000,66,"x2",12
5000,66,"x3",10
5000,66,"x4",5
5000,66,"x5",5
5000,66,"x6",6
5000,66,"x7",6
5000,66,"x8",5
5000,66,"x9",30
5000,66,"x10",32
5000,66,"x11",5
5000,66,"x12",10
5000,66,"x13",4
5000,66,"x14",3
5000,67,"x1",5
5000,67,"x2",6
5000,67,"x3",10
5000,67,"x4",4
5000,67,"x5",6
5000,67,"x6",7
5000,67,"x7",6
5000,67,"x8",7
5000,67,"x9",25
5000,67,"x10",32
5000,67,"x11",1
5000,67,"x12",6
5000,67,"x13",5
5000,67,"x14",3
5000,68,"x1",5
5000,68,"x2",14
5000,68,"x3",8
5000,68,"x4",5
5000,68,"x5",7
5000,68,"x6",7
5000,68,"x7",5
5000,68,"x8",5
5000,68,"x9",27
5000,68,"x10",32
5000,68,"x11",1
5000,68,"x12",6
5000,68,"x13",4
5000,68,"x14",3
5000,69,"x1",5
5000,69,"x2",12
5000,69,"x3",6
5000,69,"x4",5
5000,69,"x5",17
5000,69,"x6",6
5000,69,"x7",4
5000,69,"x8",7
5000,69,"x9",26
5000,69,"x10",31
5000,69,"x11",4
5000,69,"x12",14
5000,69,"x13",4
5000,69,"x14",3
5000,70,"x1",5
5000,70,"x2",14
5000,70,"x3",7
5000,70,"x4",6
5000,70,"x5",5
5000,70,"x6",9
5000,70,"x7",2
5000,70,"x8",5
5000,70,"x9",25
5000,70,"x10",32
5000,70,"x11",2
5000,70,"x12",9
5000,70,"x13",5
5000,70,"x14",3
5000,71,"x1",11
5000,71,"x2",9
5000,71,"x3",6
5000,71,"x4",9
5000,71,"x5",16
5000,71,"x6",6
5000,71,"x7",3
5000,71,"x8",7
5000,71,"x9",28
5000,71,"x10",32
5000,71,"x11",6
5000,71,"x12",6
5000,71,"x13",5
5000,71,"x14",4
5000,72,"x1",5
5000,72,"x2",10
5000,72,"x3",14
5000,72,"x4",5
5000,72,"x5",12
5000,72,"x6",8
5000,72,"x7",6
5000,72,"x8",7
5000,72,"x9",26
5000,72,"x10",32
5000,72,"x11",12
5000,72,"x12",7
5000,72,"x13",4
5000,72,"x14",5
5000,73,"x1",5
